step,balance,equity,position,reward
571,5000.868846023306,5000.868846023306,0,-5.16
572,5000.868846023306,5000.868846023306,0,-5.17
573,5000.868846023306,5000.868846023306,0,-5.18
574,5000.868846023306,5000.868846023306,0,-5.19
575,5000.868846023306,5000.868846023306,0,-5.2
576,5000.868846023306,5000.868846023306,0,-5.21
577,5000.868846023306,5000.868846023306,0,-5.22
578,5000.868846023306,5000.868846023306,0,-5.23
579,5000.868846023306,5000.868846023306,0,-5.24
580,5000.868846023306,5000.868846023306,0,-5.25
581,5000.868846023306,5000.868846023306,0,-5.26
582,5000.868846023306,5000.868846023306,0,-5.27
583,5000.868846023306,5000.868846023306,0,-5.28
584,5000.868846023306,5000.868846023306,0,-5.29
585,5000.868846023306,5000.868846023306,0,-5.3
586,5000.868846023306,5000.868846023306,0,-5.31
587,5000.868846023306,5000.868846023306,0,-5.32
588,5000.868846023306,5000.868846023306,0,-5.33
589,5000.868846023306,5000.868846023306,0,-5.34
590,5000.868846023306,5000.868846023306,0,-5.35
591,5000.868846023306,5000.868846023306,0,-5.36
592,5000.868846023306,5000.868846023306,0,-5.37
593,5000.868846023306,5000.868846023306,0,-5.38
594,5000.868846023306,5000.868846023306,0,-5.39
595,5000.868846023306,5000.868846023306,0,-5.4
596,5000.868846023306,5000.868846023306,0,-5.41
597,5000.868846023306,5000.868846023306,0,-5.42
598,5000.868846023306,5000.868846023306,0,-5.43
599,5000.868846023306,5000.868846023306,0,-5.44
600,5000.868846023306,5000.868846023306,0,-5.45
601,5000.868846023306,5000.868846023306,0,-5.46
602,5000.868846023306,5000.868846023306,0,-5.47
603,5000.868846023306,5000.868846023306,0,-5.48
604,5000.868846023306,5000.868846023306,0,-5.49
605,5000.868846023306,5000.868846023306,0,-5.5
606,5000.868846023306,5000.868846023306,0,-5.51
