step,balance,equity,position,reward
1106,5501.570958083042,5464.431386877302,1,-10.43
1107,5501.570958083042,5456.863316176816,1,-10.44
1108,5501.570958083042,5449.365030725721,1,-10.45
1109,5501.570958083042,5445.228245072927,1,-10.46
1110,5501.570958083042,5447.316173565641,1,-10.47
1111,5501.570958083042,5439.446744696575,1,-10.48
1112,5501.570958083042,5419.370529596662,1,-10.49
1113,5501.570958083042,5398.471313165992,1,-10.5
1114,5501.570958083042,5382.029878973892,1,-10.51
1115,5501.570958083042,5378.774792828262,1,-10.52
1116,5501.570958083042,5374.500968583475,1,-10.53
1117,5501.570958083042,5367.874581994742,1,-10.54
1118,5501.570958083042,5347.599246473328,1,-10.55
1119,5501.570958083042,5343.499626497823,1,-10.56
1120,5501.570958083042,5353.006102092718,1,-10.57
1121,5501.570958083042,5357.43514885291,1,-10.58
1122,5501.570958083042,5355.4558135385905,1,-10.59
1123,5501.570958083042,5351.188760835443,1,-10.6
1124,5501.570958083042,5359.486938040315,1,-10.61
1125,5501.570958083042,5365.308522358082,1,-10.62
1126,5501.570958083042,5370.065098106511,1,-10.63
1127,5501.570958083042,5380.513241034029,1,-10.64
1128,5501.570958083042,5392.341094068155,1,-10.65
1129,5501.570958083042,5397.656510243017,1,-10.66
1130,5501.570958083042,5400.904905733473,1,-10.67
1131,5501.570958083042,5402.424676029981,1,-10.68
1132,5501.570958083042,5403.365591429052,1,-10.69
1133,5501.570958083042,5404.358567329753,1,-10.7
1134,5501.570958083042,5408.246579632785,1,-10.71
1135,5501.570958083042,5416.827640641181,1,-10.72
1136,5501.570958083042,5420.202811363335,1,-10.73
1137,5501.570958083042,5427.947262521404,1,-10.74
1138,5501.570958083042,5436.485445273454,1,-10.75
1139,5501.570958083042,5436.945542371541,1,-10.76
1140,5501.570958083042,5434.867650913746,1,-10.77
1141,5501.570958083042,5428.873879442276,1,-10.78
1142,5501.570958083042,5437.490456485662,1,-10.79
1143,5501.570958083042,5433.37395908729,1,-10.8
1144,5501.570958083042,5427.957889848785,1,-10.81
1145,5501.570958083042,5426.866179531647,1,-10.82
1146,5501.570958083042,5424.927117818733,1,-10.83
1147,5501.570958083042,5420.7316429971315,1,-10.84
1148,5501.570958083042,5413.944280245241,1,-10.85
1149,5501.570958083042,5399.57766681117,1,-10.86
1150,5501.570958083042,5394.02518926085,1,-10.87
1151,5501.570958083042,5387.714370043957,1,-10.88
1152,5501.570958083042,5373.424389943603,1,-10.89
1153,5501.570958083042,5349.715268859431,1,-10.9
1154,5501.570958083042,5330.657885707268,1,-10.91
1155,5501.570958083042,5332.994857334953,1,-10.92
1156,5501.570958083042,5345.25315537017,1,-10.93
1157,5501.570958083042,5347.271077848136,1,-10.94
1158,5501.570958083042,5341.826547246816,1,-10.95
1159,5501.570958083042,5343.2250329648905,1,-10.96
1160,5501.570958083042,5356.545020720433,1,-10.97
1161,5501.570958083042,5365.566498268989,1,-10.98
1162,5501.570958083042,5365.070943159111,1,-10.99
1163,5501.570958083042,5359.502800280925,1,-11.0
1164,5501.570958083042,5353.613926756241,1,-11.01
1165,5501.570958083042,5349.675449060377,1,-11.02
1166,5501.570958083042,5342.21888949747,1,-11.03
1167,5501.570958083042,5332.477688504611,1,-11.04
1168,5319.3152440034655,5319.3152440034655,0,-7.6945167
1169,5318.273387557302,5315.735823691171,1,0.2
1170,5318.273387557302,5316.5530793444,1,-11.05
1171,5318.273387557302,5313.484775558232,1,-11.06
1172,5318.273387557302,5318.232608546499,1,-11.07
1173,5318.273387557302,5332.274411297467,1,-11.08
1174,5318.273387557302,5353.041986562106,1,-11.09
1175,5318.273387557302,5361.132909605054,1,-11.1
1176,5318.273387557302,5366.838103469261,1,-11.11
1177,5318.273387557302,5373.83276201893,1,-11.12
1178,5318.273387557302,5378.101543803733,1,-11.13
1179,5318.273387557302,5382.463230608473,1,-11.14
1180,5318.273387557302,5382.609509237889,1,-11.15
1181,5318.273387557302,5380.436658321395,1,-11.16
1182,5318.273387557302,5386.871826942501,1,-11.17
1183,5318.273387557302,5398.870183722309,1,-11.18
1184,5318.273387557302,5408.500085440631,1,-11.19
1185,5318.273387557302,5413.421433815785,1,-11.2
1186,5318.273387557302,5416.405577222929,1,-11.21
1187,5318.273387557302,5413.846659069208,1,-11.22
1188,5318.273387557302,5416.605761200897,1,-11.23
1189,5318.273387557302,5418.451985749687,1,-11.24
1190,5318.273387557302,5410.431557264368,1,-11.25
1191,5318.273387557302,5408.604047259621,1,-11.26
1192,5318.273387557302,5409.901945730699,1,-11.27
1193,5318.273387557302,5414.773151148677,1,-11.28
1194,5318.273387557302,5421.188868931537,1,-11.29
1195,5318.273387557302,5431.174816862139,1,-11.3
1196,5318.273387557302,5441.216942871082,1,-11.31
1197,5318.273387557302,5446.307372967311,1,-11.32
1198,5318.273387557302,5442.966537247054,1,-11.33
1199,5318.273387557302,5434.033599990054,1,-11.34
1200,5318.273387557302,5420.465623939311,1,-11.35
1201,5318.273387557302,5410.144633044082,1,-11.36
1202,5318.273387557302,5402.129636409139,1,-11.37
1203,5318.273387557302,5396.875637399537,1,-11.38
1204,5318.273387557302,5402.978637005675,1,-11.39
1205,5318.273387557302,5418.591634833694,1,-11.4
1206,5318.273387557302,5432.627628711611,1,-11.41
1207,5318.273387557302,5445.892612517342,1,-11.42
1208,5318.273387557302,5460.391570056619,1,-11.43
1209,5318.273387557302,5477.483458868717,1,-11.44
1210,5318.273387557302,5488.550167765737,1,-11.45
1211,5318.273387557302,5493.598405644696,1,-11.46
1212,5318.273387557302,5494.626410384553,1,-11.47
1213,5318.273387557302,5504.302186725166,1,-11.48
1214,5318.273387557302,5514.88151100715,1,-11.49
1215,5318.273387557302,5520.663707512486,1,-11.5
1216,5318.273387557302,5518.910972746513,1,-11.51
1217,5318.273387557302,5520.430571943256,1,-11.52
1218,5318.273387557302,5524.832104299458,1,-11.53
1219,5318.273387557302,5531.937102171321,1,-11.54
1220,5318.273387557302,5542.950563430709,1,-11.55
1221,5318.273387557302,5551.325949337009,1,-11.56
1222,5318.273387557302,5552.80864579652,1,-11.57
1223,5318.273387557302,5551.471349268754,1,-11.58
1224,5318.273387557302,5546.656763225946,1,-11.59
1225,5318.273387557302,5546.430301625289,1,-11.6
1226,5318.273387557302,5555.185502866121,1,-11.61
1227,5318.273387557302,5555.56756818928,1,-11.62
1228,5318.273387557302,5562.868562917922,1,-11.63
1229,5318.273387557302,5568.879481780688,1,-11.64
1230,5318.273387557302,5569.681243640349,1,-11.65
1231,5318.273387557302,5561.6356103565595,1,-11.66
1232,5318.273387557302,5558.266948645533,1,-11.67
1233,5318.273387557302,5554.656596796243,1,-11.68
1234,5318.273387557302,5553.764202959401,1,-11.69
1235,5318.273387557302,5558.577373298161,1,-11.7
1236,5318.273387557302,5562.979278151284,1,-11.71
1237,5318.273387557302,5567.181822371896,1,-11.72
1238,5318.273387557302,5575.017550180605,1,-11.73
1239,5318.273387557302,5573.722189386122,1,-11.74
1240,5318.273387557302,5557.760379193967,1,-11.75
1241,5318.273387557302,5539.750309411982,1,-11.76
1242,5318.273387557302,5541.981910258184,1,-11.77
1243,5318.273387557302,5544.946782578772,1,-11.78
1244,5318.273387557302,5546.009798694337,1,-11.79
1245,5318.273387557302,5549.073974720443,1,-11.8
1246,5318.273387557302,5546.513486683197,1,-11.81
1247,5318.273387557302,5548.467846545348,1,-11.82
1248,5318.273387557302,5553.291414169052,1,-11.83
1249,5318.273387557302,5555.737757178011,1,-11.84
1250,5318.273387557302,5553.603218581182,1,-11.85
1251,5318.273387557302,5547.21325978174,1,-11.86
1252,5318.273387557302,5542.38792198024,1,-11.87
1253,5318.273387557302,5528.581867375185,1,-11.88
1254,5318.273387557302,5525.839041361516,1,-11.89
1255,5318.273387557302,5532.006617925568,1,-11.9
1256,5318.273387557302,5537.632173631391,1,-11.91
1257,5318.273387557302,5540.211264184807,1,-11.92
1258,5318.273387557302,5543.4929801392345,1,-11.93
1259,5318.273387557302,5539.7190374491,1,-11.94
1260,5318.273387557302,5536.22549342427,1,-11.95
1261,5318.273387557302,5539.8488040399125,1,-11.96
1262,5318.273387557302,5546.312279911672,1,-11.97
1263,5318.273387557302,5552.689396911306,1,-11.98
1264,5318.273387557302,5554.547272038449,1,-11.99
1265,5547.509252742608,5547.509252742608,0,11.350345
1266,5546.359598490965,5549.4282326097655,1,0.2
1267,5546.359598490965,5541.876674282697,1,-12.0
1268,5546.359598490965,5538.50034928325,1,-12.01
1269,5546.359598490965,5537.532932611977,1,-12.02
1270,5546.359598490965,5534.017007597604,1,-12.03
1271,5546.359598490965,5536.05664922576,1,-12.04
1272,5546.359598490965,5540.841499124599,1,-12.05
1273,5546.359598490965,5542.47640719296,1,-12.06
1274,5546.359598490965,5544.256281499207,1,-12.07
1275,5546.359598490965,5545.930996349583,1,-12.08
1276,5546.359598490965,5545.125266594466,1,-12.09
1277,5546.359598490965,5541.6333624787385,1,-12.1
1278,5546.359598490965,5534.553379886671,1,-12.11
1279,5546.359598490965,5527.775336226199,1,-12.12
1280,5546.359598490965,5522.0811878368495,1,-12.13
1281,5546.359598490965,5515.0067863292725,1,-12.14
1282,5546.359598490965,5512.117730195891,1,-12.15
1283,5546.359598490965,5503.354963303325,1,-12.16
1284,5546.359598490965,5507.555718759008,1,-12.17
1285,5546.359598490965,5521.420752018625,1,-12.18
1286,5546.359598490965,5545.825096341787,1,-12.19
1287,5546.359598490965,5575.573096051661,1,-12.2
1288,5546.359598490965,5594.832750858121,1,-12.21
1289,5546.359598490965,5607.6237155676245,1,-12.22
1290,5546.359598490965,5613.596954889677,1,-12.23
1291,5546.359598490965,5620.35570814633,1,-12.24
1292,5546.359598490965,5624.208728594237,1,-12.25
1293,5546.359598490965,5629.469036681305,1,-12.26
1294,5546.359598490965,5630.0369404946,1,-12.27
1295,5546.359598490965,5637.090343847416,1,-12.28
1296,5546.359598490965,5659.322650092574,1,-12.29
1297,5546.359598490965,5673.496165475228,1,-12.3
1298,5546.359598490965,5674.504405378033,1,-12.31
1299,5546.359598490965,5671.045609703792,1,-12.32
1300,5546.359598490965,5677.750982778269,1,-12.33
1301,5546.359598490965,5685.635897675937,1,-12.34
1302,5546.359598490965,5690.455269294462,1,-12.35
1303,5546.359598490965,5687.918469252374,1,-12.36
1304,5546.359598490965,5682.898697507585,1,-12.37
1305,5546.359598490965,5676.246182315304,1,-12.38
1306,5546.359598490965,5673.348408483249,1,-12.39
1307,5546.359598490965,5670.297602179369,1,-0.077112466
1308,5546.359598490965,5665.272957099781,1,-0.01
1309,5546.359598490965,5665.489828164897,1,-0.02
1310,5546.359598490965,5665.805086439834,1,-0.03
1311,5546.359598490965,5662.953990199529,1,-0.04
1312,5546.359598490965,5657.055443203675,1,-0.05
1313,5546.359598490965,5658.500898456421,1,-0.06
1314,5546.359598490965,5665.96581121051,1,-0.07
1315,5546.359598490965,5674.575094220034,1,-0.08
1316,5546.359598490965,5674.868030494514,1,-0.09
1317,5546.359598490965,5673.077556308432,1,-0.1
1318,5546.359598490965,5661.523197475704,1,-0.11
1319,5546.359598490965,5653.510595163607,1,-0.12
1320,5546.359598490965,5644.617147060038,1,-0.13
1321,5546.359598490965,5643.92940506143,1,-0.11325868
1322,5546.359598490965,5639.979627169176,1,-0.11593037
1323,5546.359598490965,5635.108035491025,1,-0.118642144
1324,5546.359598490965,5629.873038348816,1,-0.121369705
1325,5546.359598490965,5625.0896386003515,1,-0.01
1326,5546.359598490965,5625.174436497159,1,-0.02
1327,5613.7022368950265,5618.65222993605,0,-0.03
